-8.2757	11.7401	1.8722	-0.122757	9.808979	0.259342	-1.5147	-0.7175	-167.8560	-0.0000	0.0000
-8.2757	11.7401	1.8722	-0.122757	9.808979	0.259342	-1.5147	-0.7175	-167.8560	-0.0000	0.0000
-8.2757	11.7401	1.8722	-0.122757	9.808979	0.259342	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5141	-0.7169	-167.8560	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8574	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.4771	12.0378	1.9568	-0.122757	9.808998	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7175	-167.8567	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7175	-167.8567	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8553	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8560	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7175	-167.8574	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8553	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5154	-0.7169	-167.8567	-0.0000	0.0000
-8.5272	12.8185	2.5227	-0.122757	9.808960	0.259361	-1.5147	-0.7169	-167.8574	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5147	-0.7169	-167.8553	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5154	-0.7169	-167.8553	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5147	-0.7169	-167.8574	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5154	-0.7169	-167.8560	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5147	-0.7169	-167.8553	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5154	-0.7169	-167.8574	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5147	-0.7169	-167.8553	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5154	-0.7169	-167.8553	-0.0000	0.0000
-8.6303	12.0145	1.4892	-0.122738	9.808960	0.259361	-1.5147	-0.7169	-167.8567	-0.0000	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8553	-0.0000	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5147	-0.7169	-167.8546	-0.0000	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8574	-0.0000	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8567	-0.0289	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8560	-0.0289	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8560	-0.0289	0.0000
-8.4835	12.7790	2.4955	-0.122719	9.808960	0.259342	-1.5154	-0.7169	-167.8567	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5147	-0.7169	-167.8546	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5154	-0.7169	-167.8560	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5147	-0.7169	-167.8553	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5147	-0.7169	-167.8546	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5147	-0.7169	-167.8546	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5154	-0.7169	-167.8539	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5154	-0.7169	-167.8546	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5147	-0.7169	-167.8546	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5154	-0.7169	-167.8546	-0.0289	0.0000
-8.2231	11.7432	2.0947	-0.122738	9.808979	0.259361	-1.5154	-0.7169	-167.8546	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8560	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5147	-0.7169	-167.8539	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5147	-0.7169	-167.8532	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0000
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0289
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8532	-0.0289	0.0289
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8560	-0.0289	0.0289
-8.5565	12.1301	1.9192	-0.122719	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8553	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.3477	12.0756	2.3247	-0.122700	9.808998	0.259342	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8553	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5161	-0.7169	-167.8553	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8532	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7162	-167.8539	-0.0289	0.0289
-8.2895	11.9683	2.3217	-0.122719	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7162	-167.8532	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7162	-167.8532	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7162	-167.8539	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7169	-167.8539	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7162	-167.8526	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7162	-167.8532	-0.0289	0.0289
-8.8035	12.5234	1.5656	-0.122738	9.809017	0.259323	-1.5154	-0.7169	-167.8546	-0.0289	0.0289
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8519	-0.0289	0.0289
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8526	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8532	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8526	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8519	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8526	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7169	-167.8532	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8526	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7162	-167.8526	-0.0289	0.0579
-8.2355	11.7594	3.0080	-0.122757	9.809036	0.259342	-1.5154	-0.7169	-167.8532	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5154	-0.7162	-167.8526	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5154	-0.7162	-167.8519	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5161	-0.7169	-167.8539	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5154	-0.7162	-167.8526	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5161	-0.7162	-167.8526	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5161	-0.7162	-167.8532	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5161	-0.7162	-167.8526	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5154	-0.7162	-167.8519	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5154	-0.7162	-167.8532	-0.0579	0.0579
-8.3943	12.1196	1.6213	-0.122738	9.809055	0.259323	-1.5161	-0.7162	-167.8532	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8512	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8539	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5161	-0.7162	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7169	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7169	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8519	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0579
-8.4703	11.9003	2.0813	-0.122719	9.809017	0.259342	-1.5154	-0.7169	-167.8532	-0.0579	0.0579
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8512	-0.0579	0.0579
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5161	-0.7162	-167.8532	-0.0579	0.0579
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8532	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5161	-0.7162	-167.8532	-0.0579	0.0868
-8.4836	12.6944	2.3521	-0.122700	9.809017	0.259342	-1.5154	-0.7162	-167.8526	-0.0579	0.0868
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7155	-167.8532	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7155	-167.8532	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7162	-167.8546	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7155	-167.8526	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7155	-167.8532	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5147	-0.7162	-167.8539	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7162	-167.8526	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5147	-0.7155	-167.8532	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5141	-0.7155	-167.8532	0.0000	0.0000
-8.2766	12.2735	2.1052	-0.122700	9.809036	0.259323	-1.5147	-0.7155	-167.8526	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7155	-167.8532	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7155	-167.8539	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5141	-0.7155	-167.8519	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7155	-167.8539	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5141	-0.7155	-167.8526	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7162	-167.8519	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7155	-167.8519	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7155	-167.8526	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7162	-167.8519	0.0000	0.0000
-8.6686	12.4554	1.9824	-0.122662	9.809055	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5147	-0.7155	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5141	-0.7162	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5147	-0.7162	-167.8532	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5141	-0.7155	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5141	-0.7162	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5141	-0.7155	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5141	-0.7162	-167.8526	0.0000	0.0000
-8.4003	11.5736	1.8818	-0.122643	9.809055	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5147	-0.7155	-167.8519	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5141	-0.7162	-167.8519	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5141	-0.7155	-167.8519	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5147	-0.7155	-167.8519	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5141	-0.7162	-167.8532	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5147	-0.7162	-167.8519	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5141	-0.7162	-167.8519	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5147	-0.7162	-167.8532	0.0000	0.0000
-8.6057	12.8269	2.3742	-0.122643	9.809036	0.259323	-1.5141	-0.7162	-167.8519	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5141	-0.7162	-167.8526	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5141	-0.7162	-167.8532	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5141	-0.7162	-167.8526	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5147	-0.7162	-167.8526	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5147	-0.7162	-167.8539	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5141	-0.7162	-167.8519	0.0000	0.0000
-8.0960	11.8549	2.0654	-0.122662	9.809055	0.259323	-1.5141	-0.7162	-167.8519	0.0000	0.0000
